speaker,sentence,sentence_ons,sentence_off,c1_rel,c2_rel,v1_ons,v1_off,frame,word,vowel,vowel_ipa,c2,place,voicing,num_syl,sentence_duration,rel_rel,v1_duration,c2_clos_duration,speech_rate,speech_rate_c
en09,We'll say 'teepus' this Friday,67.175011,68.689977,67.5507705062982,67.8077387784352,67.65434360006927,67.73255385894907,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.5149660000000011,256.96827213698725,78.21025887980682,75.18491948611938,4.620565742069456,0.3204864777281857
en09,We'll say 'teep' this Friday,69.995011,71.353476,70.38110163639281,70.66114826019677,70.48694394598363,70.56515420486343,I'll say '{word}' this Thursday,teep,ee,iː,p,labial,voiceless,mono,1.3584649999999954,280.04662380395473,78.21025887980682,95.99405533333538,4.416749787443932,0.11667052310266168
en09,We'll say 'terp' this Friday,72.527824,73.952965,72.92223133841605,73.27248895769287,73.0298278735537,73.16937951194707,She'll say '{word}' this Sunday,terp,er,əː,p,labial,voiceless,mono,1.4251410000000106,350.2576192768174,139.55163839337104,103.10944574580105,4.210109736510251,-0.08996952783101886
en09,She'll say 'teeb' this Sunday,75.282566,76.81917,75.78723504347981,76.08760831412695,75.8957167262726,76.01226534734838,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.536603999999997,300.3732706471425,116.54862107577912,75.3429667785781,3.904714552350516,-0.3953647119907542
en09,They'll say 'tarkus' this Tuesday,78.1,79.778124,78.5289108149665,78.80877765192062,78.60850884559493,78.73272513910992,She'll say '{word}' this Sunday,tarkus,ar,ɑː,k,velar,voiceless,di,1.678124000000011,279.8668369541275,124.21629351499064,76.0525128107048,4.17132464585451,-0.12875461848676029
en09,I'll say 'tarp' this Thursday,83.237474,84.69164,83.64343062301992,83.92366800813986,83.72258628883151,83.85293672029785,They'll say '{word}' this Tuesday,tarp,ar,ɑː,p,labial,voiceless,mono,1.4541660000000007,280.237385119932,130.35043146633996,70.73128784200833,4.1260763901782855,-0.17400287416298443
en09,They'll say 'tarbus' this Tuesday,86.415344,88.015642,86.83240256529191,87.11085656078329,86.9278355152909,87.035344,She'll say '{word}' this Sunday,tarbus,ar,ɑː,b,labial,voiced,di,1.6002979999999951,278.4539954913754,107.50848470910057,75.51256078329516,4.374185307986401,0.07410604364513063
en09,I'll say 'teepus' this Thursday,89.924989,91.587493,90.33625571896206,90.59540688147386,90.4309822633083,90.52606140155433,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.6625039999999984,259.1511625117988,95.0791382460352,69.34547991953366,4.21051618522422,-0.08956307911704986
en09,She'll say 'terpus' this Sunday,111.431357,113.003789,111.9007783431179,112.15777117163658,111.98607963354549,112.07502463384017,They'll say '{word}' this Tuesday,terpus,er,əː,p,labial,voiceless,di,1.572431999999992,256.9928285186762,88.94500029468588,82.74653779641028,4.451702839932051,0.1516235755907811
en09,We'll say 'tarpus' this Friday,114.305523,115.782415,114.71318749783582,114.99235950952186,114.79490681598003,114.90378776461662,You'll say '{word}' this Monday,tarpus,ar,ɑː,p,labial,voiceless,di,1.4768920000000065,279.1720116860432,108.88094863659603,88.57174490523789,4.7396830641644545,0.43960379982318454
en09,You'll say 'tergus' this Monday,117.108035,118.597784,117.51268927707866,117.74872806340582,117.59472532802819,117.70360627666477,You'll say '{word}' this Monday,tergus,er,əː,g,velar,voiced,di,1.4897490000000033,236.0387863271569,108.88094863658182,45.121786741049164,4.698778116313543,0.3986988519722727
en09,She'll say 'tarp' this Sunday,119.895538,121.369977,120.35331253818413,120.64253967206997,120.43166956201881,120.555538,They'll say '{word}' this Tuesday,tarp,ar,ɑː,p,labial,voiceless,mono,1.4744390000000038,289.227133885845,123.86843798118718,87.00167206997378,4.069344340457614,-0.2307349238836558
en09,I'll say 'terp' this Thursday,122.664989,124.209977,123.06553874192515,123.35930811913478,123.14842049633631,123.26190204843643,She'll say '{word}' this Sunday,terp,er,əː,p,labial,voiceless,mono,1.5449879999999894,293.76937720962815,113.48155210011157,97.40607069835505,3.8835253089344652,-0.41655395540680473
en09,I'll say 'tarb' this Thursday,125.497862,127.038447,125.87847156532912,126.16976994447315,125.9677898836454,126.10120738408742,I'll say '{word}' this Thursday,tarb,ar,ɑː,b,labial,voiced,mono,1.5405850000000072,291.298379144024,133.41750044202172,68.56256038572894,3.8946244446103084,-0.40545481973096154
en09,She'll say 'teegus' this Sunday,128.176968,129.749977,128.6360836462585,128.88329147611728,128.73738695786474,128.83553316508645,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.5730090000000132,247.20782985878031,98.14620722170275,47.758311030833056,4.450069897883573,0.1499906335423029
en09,They'll say 'tarp' this Tuesday,130.830023,132.329977,131.23052300581313,131.50542594833465,131.3041082277614,131.43445865922774,They'll say '{word}' this Tuesday,tarp,ar,ɑː,p,labial,voiceless,mono,1.4999540000000025,274.90294252152125,130.35043146635417,70.96728910690331,4.000122670428553,-0.2999565939127171
en09,I'll say 'tarbus' this Thursday,133.504339,135.128522,133.87548573665342,134.13155987513247,133.94513836255328,134.074339,She'll say '{word}' this Sunday,tarbus,ar,ɑː,b,labial,voiced,di,1.6241830000000164,256.07413847905036,129.20063744672916,57.220875132458104,4.309859172273032,0.009779907931761755
en09,You'll say 'teepus' this Monday,136.39841,137.919091,136.79152641818476,137.057710178872,136.8896225472331,136.97703401303994,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.5206809999999962,266.1837606872268,87.4114658068379,80.6761658320454,4.603200802798232,0.30312153845696166
en09,You'll say 'teeb' this Monday,142.02,143.303047,142.43375433751766,142.70680066049766,142.5389035267256,142.64625094087435,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.283046999999982,273.046322980008,107.34741414876225,60.54971962331024,4.676368051988808,0.37628878764753804
en09,They'll say 'teegus' this Tuesday,144.035011,145.695533,144.43330805575724,144.68498999488486,144.532076140334,144.63789001999493,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.6605220000000145,251.6819391276215,105.81387966092848,47.09997488993167,4.21554185972841,-0.08453740461285975
en09,You'll say 'teebus' this Monday,146.933574,148.462217,147.30135450317331,147.55266918860005,147.399370169847,147.4959828425809,We'll say '{word}' this Friday,teebus,ee,iː,b,labial,voiced,di,1.5286430000000166,251.31468542673474,96.6126727338974,56.68634601914846,4.579224841902213,0.2791455775609428
en09,They'll say 'terg' this Tuesday,149.575011,151.114676,150.01185727860198,150.31796938699705,150.1016200842951,150.255011,They'll say '{word}' this Tuesday,terg,er,əː,g,velar,voiced,mono,1.5396650000000136,306.1121083950695,153.39091570490382,62.95838699705314,3.896951609603353,-0.4031276547379168
en09,We'll say 'tergus' this Friday,152.380584,153.917188,152.76021338131233,153.02094983953657,152.8410531416961,152.970584,You'll say '{word}' this Monday,tergus,er,əː,g,velar,voiced,di,1.5366040000000112,260.73645822424396,129.53085830389455,50.36583953656759,4.555500311075559,0.25542104673428945
en09,They'll say 'targ' this Tuesday,155.123383,156.715719,155.54386870459552,155.8865848178675,155.6502653972117,155.8128200529227,You'll say '{word}' this Monday,targ,ar,ɑː,g,velar,voiced,mono,1.5923360000000173,342.71611327196183,162.55465571097716,73.76476494479789,3.768048954491976,-0.532030309849294
en09,You'll say 'teegus' this Monday,157.915011,159.49976,158.35954011444167,158.60557179067862,158.45404948209142,158.56139689624018,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.5847490000000164,246.031676236953,107.34741414876225,44.17489443844147,4.417103276291657,0.11702401195038714
en09,We'll say 'teeg' this Friday,160.658185,162.170904,161.14219310875907,161.4539095334817,161.25156431348984,161.38344827944402,She'll say '{word}' this Sunday,teeg,ee,iː,g,velar,voiced,mono,1.5127190000000041,311.7164247226185,131.88396595418794,70.46125403766723,3.966367844920295,-0.33371141942097493
en09,She'll say 'teekus' this Sunday,165.941919,167.530274,166.43341511015362,166.67112283488942,166.51829599603164,166.59190565144795,We'll say '{word}' this Friday,teekus,ee,iː,k,velar,voiceless,di,1.5883549999999786,237.70772473579882,73.60965541630549,79.21718344147166,4.407075244514037,0.10699598017276735
en09,She'll say 'tark' this Sunday,169.142515,170.639311,169.6150501718104,169.9181021408793,169.71300301761653,169.852515,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.4967959999999891,303.0519690689175,139.51198238348184,65.58714087930184,4.008562289049439,-0.29151697529183096
en09,You'll say 'teekus' this Monday,172.22,173.733674,172.65959046484957,172.89121387613275,172.75096862720773,172.8276453515997,We'll say '{word}' this Friday,teekus,ee,iː,k,velar,voiceless,di,1.5136740000000088,231.62341128318076,76.67672439197304,63.568524533053505,4.624509636817412,0.3244303724761419
en09,She'll say 'tarkus' this Sunday,174.884137,176.579975,175.3654945644741,175.65509310117687,175.45800492382338,175.57762061387484,She'll say '{word}' this Sunday,tarkus,ar,ɑː,k,velar,voiceless,di,1.6958379999999806,289.59853670278335,119.61569005146089,77.47248730203182,4.127752768837636,-0.17232649550363366
en09,I'll say 'terbus' this Thursday,180.62,182.265774,181.03485451035297,181.29273306334548,181.11042390897452,181.23157313351385,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,1.6457739999999887,257.8785529925085,121.14922453932309,61.1599298316321,4.253317891764026,-0.046761372577243776
en09,She'll say 'teep' this Sunday,183.790436,185.203635,184.24653429067013,184.51486522821946,184.34979596724742,184.44180803651778,I'll say '{word}' this Thursday,teep,ee,iː,p,labial,voiceless,mono,1.4131989999999917,268.33093754933657,92.01206927036765,73.0571917016789,4.2456865593593225,-0.05439270498194748
en09,She'll say 'teek' this Sunday,186.278461,187.711564,186.7326352982325,186.9744457811487,186.83165940953802,186.9052690649543,You'll say '{word}' this Monday,teek,ee,iː,k,velar,voiceless,mono,1.433103000000017,241.81048291617913,73.60965541627706,69.17671619439147,4.186719307684046,-0.11335995665722365
en09,They'll say 'terp' this Tuesday,188.78,190.220866,189.17147998451986,189.4529230344416,189.25691043347217,189.3627243131331,She'll say '{word}' this Sunday,terp,er,əː,p,labial,voiceless,mono,1.4408659999999998,281.44304992173375,105.81387966092848,90.19872130849649,4.164162385676392,-0.13591687866487767
en09,We'll say 'teegus' this Friday,191.379291,192.84424,191.74391941943404,191.98355144986692,191.84676307838006,191.93877514765043,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.4649490000000185,239.63203043288672,92.01206927036765,44.77630221649065,4.778323340949011,0.4782440766077407
en09,They'll say 'terk' this Tuesday,194.055011,195.549977,194.45821555898118,194.72207976231124,194.5394841338305,194.65909982388197,We'll say '{word}' this Friday,terk,er,əː,k,velar,voiceless,mono,1.4949660000000051,263.86420333005844,119.61569005146089,62.9799384292653,4.0134692026440595,-0.2866100616972105
en09,They'll say 'terbus' this Tuesday,196.750023,198.299242,197.12637096615282,197.3907136568223,197.21118495837922,197.32006590701582,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,1.5492189999999937,264.3426906694799,108.88094863659603,70.6477498064828,4.518405725723754,0.21832646138248446
en09,She'll say 'tergus' this Sunday,199.413877,200.954462,199.85120640422733,200.10749224229104,199.93509013436122,200.043877,You'll say '{word}' this Monday,tergus,er,əː,g,velar,voiced,di,1.540584999999993,256.2858380637181,108.78686563879114,63.615242291035656,4.543728518712069,0.24364925437079865
en09,I'll say 'terpus' this Thursday,202.144734,203.840572,202.5220766176977,202.81311291957067,202.59727561558503,202.71535777114866,They'll say '{word}' this Tuesday,terpus,er,əː,p,labial,voiceless,di,1.695838000000009,291.03630187296403,118.08215556362711,97.75514842201005,4.127752768837567,-0.17232649550370294
en09,We'll say 'tark' this Friday,205.010023,206.397796,205.41058552338978,205.70339420590983,205.48815027203716,205.61543363452782,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.38777300000001,292.80868252004666,127.28336249065819,87.96057138201263,4.3234736516706676,0.02339438732939758
en09,They'll say 'targus' this Tuesday,207.630023,209.220212,208.00547449253142,208.25726068102406,208.0788946629643,208.200023,We'll say '{word}' this Friday,targus,ar,ɑː,g,velar,voiced,di,1.5901890000000094,251.78618849264467,121.12833703568526,57.23768102407689,4.401992467562006,0.10191320322073594
en09,She'll say 'targ' this Sunday,210.187556,211.676391,210.65180376365046,210.93075712733526,210.72318440327228,210.85813543820214,You'll say '{word}' this Monday,targ,ar,ɑː,g,velar,voiced,mono,1.4888349999999946,278.95336368479207,134.9510349298555,72.62168913311484,4.029996608086203,-0.27008265625506667
en09,We'll say 'terg' this Friday,212.64,213.926633,213.02222745607426,213.29364654433815,213.09411993166364,213.21833622517863,They'll say '{word}' this Tuesday,terg,er,əː,g,velar,voiced,mono,1.2866330000000232,271.41908826388317,124.21629351499064,75.31031915951303,4.66333445512426,0.36325519078298996
en09,I'll say 'teekus' this Thursday,215.228368,216.784877,215.62804981736093,215.85856053200934,215.70218245388494,215.78959391969178,We'll say '{word}' this Friday,teekus,ee,iː,k,velar,voiceless,di,1.5565090000000055,230.51071464840334,87.4114658068379,68.96661231755274,4.4972435109594455,0.19716424661817555
en09,You'll say 'tarb' this Monday,217.911454,219.249017,218.29013379549744,NA,218.35804126061655,218.481454,I'll say '{word}' this Thursday,tarb,ar,ɑː,b,labial,voiced,mono,1.3375630000000172,NA,123.4127393834683,NA,4.485770016066476,0.18569075172520577
en09,You'll say 'terk' this Monday,220.253348,221.563044,220.61197577990526,220.8755681100462,220.69977545489212,220.82092467943144,We'll say '{word}' this Friday,terk,er,əː,k,velar,voiceless,mono,1.3096960000000024,263.59233014093775,121.14922453932309,54.64343061476029,4.581215793588733,0.2811365292474628
en09,I'll say 'terkus' this Thursday,222.584989,224.230207,222.94491074935527,223.20695891855223,223.01390602838657,223.12585404599884,I'll say '{word}' this Thursday,terkus,er,əː,k,velar,voiceless,di,1.6452179999999998,262.0481691969587,111.94801761226358,81.10487255339649,4.254755296866434,-0.045323967474836024
en09,You'll say 'tarkus' this Monday,225.435011,226.881447,225.80015646997515,226.08230723782415,225.88764833224857,226.0164652292271,She'll say '{word}' this Sunday,tarkus,ar,ɑː,k,velar,voiceless,di,1.4464360000000056,282.1507678490036,128.8168969785204,65.84200859705902,4.839481318219384,0.5394020538781144
en09,You'll say 'terp' this Monday,227.795011,229.183623,228.19772418312053,228.47362288283736,228.28356966437335,228.3909170785221,She'll say '{word}' this Sunday,terp,er,əː,p,labial,voiceless,mono,1.3886120000000233,275.89869971683356,107.34741414876225,82.70580431525332,4.320861406930013,0.020782142588743113
en09,She'll say 'terb' this Sunday,230.099217,231.520377,230.54060840434613,230.81782097030967,230.62702992967732,230.74817915421664,We'll say '{word}' this Friday,terb,er,əː,b,labial,voiced,mono,1.4211599999999862,277.2125659635378,121.14922453932309,69.641816093025,4.221903233977918,-0.07817603036335186
en09,She'll say 'tarb' this Sunday,232.646954,234.084038,233.10541563795442,233.37918672027888,233.19719658379424,233.316954,I'll say '{word}' this Thursday,tarb,ar,ɑː,b,labial,voiced,mono,1.4370839999999987,273.77108232445835,119.75741620577196,62.23272027887106,4.175121287273399,-0.12495797706787126
en09,They'll say 'teekus' this Tuesday,235.380045,236.951615,235.78095885935218,236.01660489921676,235.86820495670003,235.9571499569947,We'll say '{word}' this Friday,teekus,ee,iː,k,velar,voiceless,di,1.5715700000000083,235.64603986457655,88.94500029467167,59.454942222060936,4.454144581533093,0.15406531719182315
